system:index,NDVI_max,NDVI_mean,NDVI_min,NDVI_stdDev,.geo
0,0.8764568721386616,0.20542896983368517,-0.2764858108315589,0.1877722877829565,"{""type"":""Polygon"",""coordinates"":[[[112.7621264626389,-7.283005159465486],[112.76218001578715,-7.283370786888035],[112.76225575393582,-7.2836606633944205],[112.76241632242859,-7.284253688771852],[112.76264817383007,-7.28511432975533],[112.76267044974615,-7.28518566385741],[112.7629558541938,-7.286336142932123],[112.76308960056306,-7.286862317068487],[112.76315651920193,-7.287165499642216],[112.76322343783622,-7.287464228213533],[112.76323680337812,-7.287504387501027],[112.76325016891984,-7.287544546806976],[112.76333936344872,-7.287593607308182],[112.76355339391621,-7.287705055530921],[112.7637406932676,-7.287789801020107],[112.76374514844589,-7.287789796229627],[112.76419548503928,-7.287812106571217],[112.76493568047376,-7.287977039389384],[112.76524781529329,-7.288043976685123],[112.76530582344282,-7.2879279978262215],[112.76532364412756,-7.287856695838507],[112.76534146481201,-7.287780861971105],[112.76536374066707,-7.287700568246421],[112.76538165227262,-7.287620351463861],[112.765399472956,-7.287540062788798],[112.76541729363906,-7.287468684508684],[112.76543065915112,-7.2874018430710095],[112.76544402466301,-7.2873438351587385],[112.76545739017473,-7.287294814370185],[112.76546630051575,-7.287254708667091],[112.76547521085674,-7.287218981299984],[112.76555549484357,-7.286960417116989],[112.7665454513239,-7.287080743451846],[112.76678175691582,-7.287111971798778],[112.76704933951625,-7.287138706339318],[112.7674193907665,-7.287183303625956],[112.76772261447557,-7.28720562064214],[112.76826214332598,-7.287281439456317],[112.7684048902084,-7.28730370397967],[112.77019740740924,-7.287526651207512],[112.77099115097907,-7.2876158442325165],[112.77103570243183,-7.287624782247318],[112.77113826168673,-7.287651548788514],[112.77116953862048,-7.287700591549172],[112.77119626948752,-7.287549015845383],[112.77122300035377,-7.287366178954475],[112.77129882872559,-7.286911302254937],[112.7713300147329,-7.286487743692012],[112.7714370291003,-7.2857608633553435],[112.77164660265754,-7.284200221845052],[112.77176707333712,-7.284209145946654],[112.77186963251523,-7.284222471893718],[112.77199001224608,-7.2842358554183875],[112.77212375738279,-7.284253679213457],[112.77226195764077,-7.284271574937727],[112.77240024880037,-7.284293843694041],[112.77253844901921,-7.284311662449486],[112.77266773894306,-7.284333945452968],[112.77278375435945,-7.284351783296666],[112.77288185829407,-7.284369645126519],[112.77296650588863,-7.284387449345572],[112.77303787898902,-7.284400885269072],[112.77309143154113,-7.284418718332023],[112.77313598289805,-7.284432034299817],[112.77317607911756,-7.2844454318796235],[112.77320290085075,-7.2844588391035625],[112.77322963166208,-7.284472174319191],[112.77325190733765,-7.28448559115554],[112.77326972787773,-7.284498936003942],[112.7732920944735,-7.284516802744925],[112.77332328041715,-7.284539119352814],[112.77335892149438,-7.284570340556814],[112.77340356376017,-7.284610456735028],[112.77346593563932,-7.284663922550355],[112.77353730870315,-7.284726360139092],[112.77363095742867,-7.284802214523582],[112.77373797154377,-7.284891341741332],[112.7738583510441,-7.284989440671528],[112.77397873052958,-7.285087539565855],[112.77410811118357,-7.285190078658443],[112.77423294576876,-7.285288249427934],[112.77434887007793,-7.28538182151614],[112.77445588411425,-7.285466570610275],[112.77454953275148,-7.285542424773759],[112.7746342711223,-7.285604847596365],[112.77470555317956,-7.285658303499143],[112.77477247102453,-7.285702926756784],[112.77483493373707,-7.285743023310711],[112.77489730552462,-7.285774291947309],[112.77495976822915,-7.285801024201664],[112.77502214000873,-7.285832215991757],[112.77509351295858,-7.285854560495326],[112.7751693410295,-7.2858812780377935],[112.77524516909452,-7.285903540796305],[112.77532536135833,-7.28592588024778],[112.77540564453639,-7.285948138058195],[112.77548592770789,-7.285966017890507],[112.77555730062375,-7.285979375915708],[112.77562858261346,-7.285997193468696],[112.7756910452711,-7.2860061064825175],[112.7757535079247,-7.286019474226803],[112.7758069694067,-7.286023947050946],[112.77586052180668,-7.28603286980722],[112.7759139832828,-7.2860373426085],[112.77596308055422,-7.286041815493561],[112.77601654202469,-7.286041833532066],[112.77607009441311,-7.286041769954145],[112.77613246612155,-7.286041778178211],[112.77619492874683,-7.286041781588759],[112.77626630161069,-7.286037320452064],[112.77634649379033,-7.286028399572763],[112.77643568712524,-7.286023995612617],[112.77653824581215,-7.286010590668105],[112.77664971472733,-7.285997252710381],[112.77677909502641,-7.285983813508292],[112.77692174974237,-7.285961531747442],[112.77707786071096,-7.285943685154122],[112.77723833585056,-7.285921383724406],[112.77740335700048,-7.285894694672156],[112.77757283323768,-7.285872378577237],[112.77773330829554,-7.28585007708633],[112.77788941913379,-7.285832230361841],[112.77803207368682,-7.285809948491849],[112.77816136288119,-7.285796590693484],[112.77828174183433,-7.2857831659057535],[112.77838884635867,-7.2857742825186484],[112.77850031506156,-7.2857653221888565],[112.77860732864117,-7.28575644356421],[112.778723252429,-7.285747478268253],[112.77884808642195,-7.2857430345437075],[112.77899074083413,-7.285729661800419],[112.77914685147024,-7.285720724069773],[112.77931632740315,-7.285707393675094],[112.77949907770542,-7.285693976432318],[112.77969082910495,-7.285676166646398],[112.77988258046659,-7.285658356803119],[112.78007878689408,-7.285640465161057],[112.78026608307609,-7.285622660141193],[112.78044446901772,-7.285600333560783],[112.78061385380349,-7.285578098439637],[112.78104199803876,-7.28557360587685],[112.78159042970692,-7.285595859972604],[112.78184018785876,-7.285609238794357],[112.78181336636393,-7.28554683288799],[112.7818133663639,-7.285355134133165],[112.78181782145973,-7.2852079762109385],[112.78181782145973,-7.284735261147076],[112.78182227655552,-7.284275984882793],[112.78182673165126,-7.283910331736549],[112.78182673165126,-7.28356258005479],[112.78183118674703,-7.283477864734344],[112.78183118674703,-7.2832503836507065],[112.78183118674701,-7.283000708365835],[112.78183573276306,-7.282639512236155],[112.78183573276306,-7.282077653723017],[112.78183573276306,-7.282028579660187],[112.78184464295443,-7.2819573012649625],[112.78184909805009,-7.281921585302524],[112.78185355314572,-7.281894854729833],[112.78186246333696,-7.281868119314692],[112.78186246333695,-7.281440048825752],[112.78186246333695,-7.2813731582756],[112.78188473881463,-7.280985154976583],[112.78192037957785,-7.28047687667436],[112.78192928976847,-7.280445610974861],[112.78192928976846,-7.280432248435811],[112.78193374486372,-7.28037871669738],[112.78198284183065,-7.279478000708771],[112.78199620711567,-7.27921488724015],[112.78203184787479,-7.278777965702877],[112.78207203464753,-7.27824281894382],[112.78211213049832,-7.277752375218838],[112.78214340707916,-7.2773911816560295],[112.78214786217345,-7.27734210661783],[112.78213895198485,-7.277185997504582],[112.78180000107639,-7.277230608232106],[112.78158151951321,-7.277261873436989],[112.78137194809649,-7.277288598399717],[112.78117574193077,-7.277315309160615],[112.78098399082491,-7.277337637977552],[112.78080560498256,-7.277359952603493],[112.78063176512909,-7.277382257684151],[112.78047119963001,-7.277400099389355],[112.78031963523023,-7.277417926841437],[112.7801724349896,-7.277435754354561],[112.78003869095917,-7.277453562919814],[112.77990485598976,-7.277466922241154],[112.77978002213277,-7.277480344120064],[112.77966409847116,-7.277493679774376],[112.77954817479566,-7.277507092206251],[112.77944116131984,-7.277516041174201],[112.77933414783216,-7.277529367374231],[112.7792271343327,-7.277538316306844],[112.7791290310378,-7.277551709873074],[112.77902647262434,-7.277560577279631],[112.77892836930914,-7.277569516764993],[112.77882581087448,-7.277578460932039],[112.77872770753902,-7.277587323591677],[112.77862514908315,-7.277596267725139],[112.77852259061649,-7.277605211841311],[112.77841557702756,-7.277614083838486],[112.77830410831493,-7.27762303730213],[112.77818372936456,-7.277631923330082],[112.77805434925246,-7.27764090030115],[112.77792060493016,-7.2776498003355705],[112.77776894921132,-7.2776587238757635],[112.77760847415934,-7.277667651939149],[112.77743454281243,-7.277676521996688],[112.77724724608414,-7.277689936938202],[112.77705549420213,-7.27769882557537],[112.77685937808455,-7.27770771400852],[112.77666762612606,-7.277716679274102],[112.77648032925003,-7.27772556299076],[112.77630639770133,-7.2777345094173285],[112.77614583148713,-7.277738987626633],[112.77600317665734,-7.277747896466043],[112.77587834229904,-7.277752332449289],[112.77576241817191,-7.277756759069391],[112.77565985940325,-7.277756794304397],[112.77556175574826,-7.2777612790159125],[112.77546365208342,-7.277761232739764],[112.77537000353404,-7.27776125857404],[112.77527189984987,-7.2777612890402335],[112.77516488590321,-7.277761251993998],[112.77505787194478,-7.277761291711238],[112.7749464028473,-7.277761259252345],[112.77483493373707,-7.277756772570769],[112.77472791974239,-7.277756812184265],[112.77462981599355,-7.277756765671553],[112.774536167364,-7.277756791280373],[112.77445588411423,-7.277756802925191],[112.77438451111766,-7.2777523510613165],[112.77432659442745,-7.27775233464998],[112.77427304194316,-7.277752318381732],[112.77421958037694,-7.277747843105018],[112.77416602788676,-7.277747903615526],[112.77410356513134,-7.277743442398141],[112.77403228303004,-7.277734531443163],[112.7739475446069,-7.277725562384331],[112.77384498564713,-7.277716688644141],[112.77372460614514,-7.27769884818224],[112.77357740490613,-7.277685417673465],[112.77341247402887,-7.277663169164602],[112.77322072139174,-7.2776408763054405],[112.77300223790007,-7.277614080016296],[112.77275693261473,-7.277582861814286],[112.77242252449486,-7.277556113111688],[112.77241361421716,-7.277631921267897],[112.7724047039393,-7.277730077581265],[112.77236451676693,-7.277961899177796],[112.77210148168146,-7.279580564402836],[112.7720702956988,-7.279754472255849],[112.77202565337198,-7.280227153486442],[112.77203456365326,-7.280334127574689],[112.77203010851264,-7.280338586710418],[112.77200337766843,-7.280414417315494],[112.77200337766843,-7.2804545842187665],[112.77199446738688,-7.280463502515495],[112.7719542801976,-7.280450109350536],[112.77154404345593,-7.280409931947851],[112.77096887525194,-7.2803654004185745],[112.77053190721212,-7.280343067420344],[112.76990754991752,-7.280280622988531],[112.76879730764543,-7.280169160443635],[112.76874375485802,-7.280160235082753],[112.76727227949996,-7.279990790872132],[112.7669690556516,-7.279955098607847],[112.76646516741803,-7.2799016509599825],[112.76601483186508,-7.2798570514944645],[112.76552876382262,-7.279790142992966],[112.76471273995936,-7.2796875658949975],[112.76435159803998,-7.279643020643532],[112.76448534421944,-7.278764558838642],[112.76452098561839,-7.278550551020633],[112.76455671793795,-7.278305280834645],[112.76458790415985,-7.278033294079637],[112.76464582142641,-7.277556145739738],[112.76465473177481,-7.277453607496916],[112.76465027660063,-7.277413445180895],[112.76453435114264,-7.276954146258823],[112.76376742433717,-7.2768783824396275],[112.7623627692932,-7.276757976459],[112.76225129875078,-7.276749030326185],[112.76224238838059,-7.278019880571158],[112.76221120208437,-7.278809141660022],[112.76218447097254,-7.279139118288946],[112.76218001578718,-7.279237201721581],[112.76218001578715,-7.279321916825682],[112.7621754696796,-7.279571617491684],[112.76215764893783,-7.281132325187043],[112.76214428338129,-7.281778899788847],[112.76213982819571,-7.281948341613465],[112.76213537301012,-7.282198048062221],[112.76213091782455,-7.282554826187916],[112.7621264626389,-7.283005159465486]]]}"
